claim_id,state,district,village,claim_type,claimed_area,recorded_area,processing_days,current_stage,documents_complete,land_record_available,overlap_percentage,previous_rejections,latitude,longitude,status,area_mismatch_percentage
FRA0691,Maharashtra,Nashik,Village_99,IFR,5.3,4.68,75.0,Gram Sabha,1.0,0.0,89.03,0.0,20.09906,73.709879,Rejected,11.7
FRA0692,Maharashtra,Nandurbar,Village_21,IFR,9.38,8.6,69.0,Title Issued,0.0,0.0,89.21,3.0,21.307396,74.360887,Pending,8.32
FRA0693,Maharashtra,Gadchiroli,Village_56,CFR,3.61,3.7,26.0,Title Issued,0.0,0.0,16.82,0.0,20.168963,80.03888,Pending,2.49
FRA0694,Odisha,Koraput,Village_94,CFR,9.68,8.97,46.0,SDLC,1.0,0.0,15.82,1.0,18.919309,82.68006,Approved,7.33
FRA0695,Odisha,Keonjhar,Village_22,CFR,6.59,6.84,116.0,SDLC,0.0,0.0,69.79,0.0,21.599451,85.530485,Approved,3.79
FRA0696,Odisha,Keonjhar,Village_47,IFR,5.76,5.92,115.0,DLC,1.0,0.0,48.08,1.0,21.761264,85.660308,Approved,2.78
FRA0697,Jharkhand,Gumla,Village_85,CR,1.86,1.81,23.0,Gram Sabha,0.0,0.0,59.9,2.0,23.074172,84.520145,Rejected,2.69
FRA0698,Chhattisgarh,Bastar,Village_58,CR,3.65,3.34,70.0,Title Issued,0.0,0.0,75.68,0.0,19.036246,81.978238,Approved,8.49
FRA0699,Odisha,Mayurbhanj,Village_99,CR,3.83,3.69,147.0,DLC,1.0,1.0,22.46,3.0,21.930997,86.588362,Rejected,3.66
FRA0700,Chhattisgarh,Bastar,Village_23,CR,6.28,6.32,111.0,DLC,1.0,1.0,73.08,2.0,18.967025,81.837825,Approved,0.64
FRA0701,Maharashtra,Nashik,Village_4,CFR,5.89,5.24,52.0,SDLC,1.0,1.0,37.46,0.0,20.116303,73.715788,Rejected,11.04
FRA0702,Odisha,Mayurbhanj,Village_34,IFR,4.99,4.54,105.0,DLC,0.0,1.0,9.44,1.0,21.853124,86.633298,Rejected,9.02
FRA0703,Odisha,Mayurbhanj,Village_17,IFR,3.29,3.09,46.0,SDLC,1.0,1.0,79.55,2.0,21.986635,86.600628,Pending,6.08
FRA0704,Chhattisgarh,Surguja,Village_47,CFR,3.81,3.51,26.0,DLC,0.0,1.0,34.22,1.0,22.839269,83.250576,Rejected,7.87
FRA0705,Maharashtra,Nashik,Village_89,CFR,3.54,3.4,57.0,Gram Sabha,1.0,0.0,31.74,1.0,19.906756,73.861712,Approved,3.95
FRA0706,Odisha,Mayurbhanj,Village_18,CR,4.09,4.26,127.0,Gram Sabha,1.0,1.0,78.81,1.0,21.845132,86.671953,Rejected,4.16
FRA0707,Chhattisgarh,Kanker,Village_30,IFR,3.83,3.26,62.0,Title Issued,1.0,1.0,78.07,2.0,20.186054,81.368466,Rejected,14.88
FRA0708,Odisha,Keonjhar,Village_47,CR,1.92,1.77,115.0,Title Issued,1.0,1.0,43.07,3.0,21.534348,85.522621,Pending,7.81
FRA0709,Odisha,Mayurbhanj,Village_6,IFR,5.21,5.03,132.0,DLC,0.0,1.0,52.84,0.0,21.87643,86.773652,Approved,3.45
FRA0710,Madhya Pradesh,Dindori,Village_25,IFR,2.7,2.36,144.0,SDLC,0.0,0.0,27.22,1.0,22.952966,81.087874,Rejected,12.59
FRA0711,Madhya Pradesh,Balaghat,Village_28,CR,2.68,2.5,142.0,Title Issued,1.0,1.0,81.5,2.0,21.762191,80.166033,Approved,6.72
FRA0712,Jharkhand,Gumla,Village_86,CR,7.57,7.21,177.0,Title Issued,0.0,0.0,46.41,0.0,23.074785,84.667728,Approved,4.76
FRA0713,Chhattisgarh,Surguja,Village_23,CFR,5.49,5.44,136.0,SDLC,1.0,1.0,51.84,2.0,22.811375,83.267263,Pending,0.91
FRA0714,Chhattisgarh,Surguja,Village_56,IFR,7.39,6.49,126.0,DLC,0.0,1.0,57.44,3.0,22.976061,83.131236,Approved,12.18
FRA0715,Chhattisgarh,Bastar,Village_79,CR,5.46,5.57,129.0,SDLC,1.0,0.0,14.89,1.0,18.98239,82.033045,Approved,2.01
FRA0716,Jharkhand,Simdega,Village_80,CR,4.3,3.94,86.0,SDLC,0.0,0.0,45.32,0.0,22.548312,84.422816,Pending,8.37
FRA0717,Maharashtra,Nashik,Village_2,CR,6.0,5.78,127.0,DLC,1.0,0.0,23.34,0.0,20.092533,73.647463,Approved,3.67
FRA0718,Jharkhand,Simdega,Village_11,CR,1.93,1.7,121.0,Gram Sabha,0.0,1.0,4.14,2.0,22.644099,84.427625,Pending,11.92
FRA0719,Jharkhand,Gumla,Village_41,IFR,2.34,2.08,28.0,Title Issued,0.0,0.0,10.92,0.0,23.136907,84.667744,Rejected,11.11
FRA0720,Maharashtra,Nandurbar,Village_80,CR,8.86,8.4,166.0,Gram Sabha,0.0,0.0,0.03,2.0,21.25023,74.214654,Approved,5.19
FRA0721,Chhattisgarh,Kanker,Village_47,IFR,4.72,4.83,128.0,Gram Sabha,0.0,1.0,50.55,1.0,20.34241,81.53085,Approved,2.33
FRA0722,Maharashtra,Gadchiroli,Village_27,CFR,7.64,8.0,108.0,SDLC,0.0,0.0,4.47,0.0,20.118885,80.076215,Rejected,4.71
FRA0723,Odisha,Koraput,Village_63,CR,6.24,5.43,49.0,Gram Sabha,1.0,1.0,7.72,0.0,18.924145,82.607622,Pending,12.98
FRA0724,Madhya Pradesh,Mandla,Village_74,CFR,7.48,7.28,135.0,DLC,1.0,0.0,48.57,1.0,22.503103,80.337815,Pending,2.67
FRA0725,Jharkhand,Gumla,Village_29,CFR,9.83,9.69,148.0,SDLC,0.0,0.0,6.36,3.0,22.89801,84.562124,Approved,1.42
FRA0726,Maharashtra,Nandurbar,Village_100,IFR,9.33,8.53,69.0,DLC,1.0,0.0,66.94,1.0,21.377399,74.230874,Rejected,8.57
FRA0727,Odisha,Koraput,Village_22,IFR,7.15,6.8,68.0,Gram Sabha,0.0,1.0,10.1,1.0,18.693051,82.753104,Rejected,4.9
FRA0728,Madhya Pradesh,Balaghat,Village_35,CFR,4.85,4.25,135.0,DLC,1.0,1.0,81.26,3.0,21.656688,80.187294,Pending,12.37
FRA0729,Chhattisgarh,Bastar,Village_66,CR,1.36,1.33,173.0,Title Issued,1.0,0.0,11.49,3.0,19.146313,82.093145,Rejected,2.21
FRA0730,Madhya Pradesh,Mandla,Village_98,CR,5.64,4.86,99.0,Title Issued,1.0,0.0,4.53,2.0,22.736795,80.252718,Rejected,13.83
FRA0731,Chhattisgarh,Bastar,Village_96,CR,9.76,10.23,177.0,DLC,1.0,1.0,71.64,2.0,18.99765,81.844329,Pending,4.82
FRA0732,Chhattisgarh,Surguja,Village_11,CR,4.67,4.49,64.0,SDLC,0.0,0.0,2.14,3.0,22.800963,83.332617,Pending,3.85
FRA0733,Chhattisgarh,Bastar,Village_24,IFR,2.69,2.43,112.0,Title Issued,0.0,0.0,87.74,1.0,19.060006,81.831926,Rejected,9.67
FRA0734,Jharkhand,Ranchi,Village_22,CFR,2.52,2.32,161.0,SDLC,1.0,0.0,33.65,1.0,23.375941,85.447988,Approved,7.94
FRA0735,Odisha,Keonjhar,Village_28,IFR,3.62,3.26,171.0,SDLC,0.0,0.0,74.28,3.0,21.607368,85.638802,Pending,9.94
FRA0736,Odisha,Mayurbhanj,Village_34,CR,9.68,8.63,124.0,SDLC,1.0,0.0,39.02,0.0,22.017111,86.781583,Pending,10.85
FRA0737,Maharashtra,Gadchiroli,Village_22,IFR,3.02,2.98,40.0,SDLC,1.0,1.0,41.07,3.0,20.052459,80.06102,Approved,1.32
FRA0738,Madhya Pradesh,Balaghat,Village_45,CFR,4.87,4.34,70.0,DLC,1.0,0.0,56.7,2.0,21.868344,80.324342,Pending,10.88
FRA0739,Madhya Pradesh,Balaghat,Village_96,CR,7.33,7.69,144.0,Gram Sabha,0.0,1.0,43.46,0.0,21.692763,80.14538,Rejected,4.91
FRA0740,Odisha,Koraput,Village_59,CFR,1.33,1.29,149.0,Gram Sabha,1.0,0.0,20.75,1.0,18.697433,82.777399,Pending,3.01
FRA0741,Chhattisgarh,Kanker,Village_62,CFR,9.15,8.08,110.0,Gram Sabha,0.0,1.0,50.77,1.0,20.410255,81.427967,Approved,11.69
FRA0742,Chhattisgarh,Kanker,Village_12,IFR,4.37,4.13,66.0,SDLC,0.0,1.0,77.49,3.0,20.338171,81.435089,Pending,5.49
FRA0743,Madhya Pradesh,Mandla,Village_25,CR,4.11,4.02,47.0,Title Issued,1.0,1.0,21.14,3.0,22.683354,80.505819,Rejected,2.19
FRA0744,Odisha,Mayurbhanj,Village_50,IFR,7.69,7.07,141.0,Title Issued,0.0,1.0,87.03,2.0,21.907201,86.621743,Rejected,8.06
FRA0745,Jharkhand,Simdega,Village_89,IFR,5.68,4.87,178.0,SDLC,1.0,0.0,50.55,2.0,22.607293,84.384501,Rejected,14.26
FRA0746,Madhya Pradesh,Dindori,Village_74,IFR,1.11,1.13,134.0,DLC,0.0,1.0,38.01,1.0,23.045682,81.028226,Approved,1.8
FRA0747,Maharashtra,Gadchiroli,Village_1,IFR,4.63,4.71,143.0,SDLC,1.0,1.0,54.82,2.0,20.270953,80.002973,Approved,1.73
FRA0748,Jharkhand,Ranchi,Village_13,IFR,9.99,10.28,107.0,DLC,0.0,0.0,32.28,1.0,23.486333,85.307799,Pending,2.9
FRA0749,Madhya Pradesh,Dindori,Village_69,CFR,8.84,8.89,150.0,Title Issued,0.0,0.0,59.3,2.0,22.862229,81.185698,Pending,0.57
FRA0750,Madhya Pradesh,Dindori,Village_18,IFR,1.43,1.37,42.0,DLC,0.0,1.0,57.2,2.0,22.826568,81.110165,Pending,4.2
FRA0751,Chhattisgarh,Surguja,Village_34,CFR,4.04,3.82,68.0,Gram Sabha,0.0,0.0,49.78,0.0,23.02175,83.347055,Approved,5.45
FRA0752,Jharkhand,Simdega,Village_51,CFR,6.05,5.34,23.0,Title Issued,0.0,0.0,44.59,0.0,22.674135,84.631667,Approved,11.74
FRA0753,Chhattisgarh,Surguja,Village_5,CR,5.06,5.05,129.0,SDLC,0.0,1.0,41.74,0.0,22.759922,83.06783,Approved,0.2
FRA0754,Chhattisgarh,Kanker,Village_9,CFR,6.72,5.99,165.0,Title Issued,0.0,0.0,75.94,3.0,20.294332,81.437578,Rejected,10.86
FRA0755,Maharashtra,Gadchiroli,Village_49,CR,1.09,1.04,102.0,SDLC,1.0,1.0,76.02,3.0,20.205876,79.864259,Approved,4.59
FRA0756,Maharashtra,Nandurbar,Village_61,CFR,4.71,4.01,63.0,DLC,0.0,1.0,14.44,0.0,21.277165,74.181142,Pending,14.86
FRA0757,Odisha,Mayurbhanj,Village_52,CFR,8.63,8.23,94.0,Gram Sabha,1.0,0.0,48.06,1.0,21.98989,86.592736,Approved,4.63
FRA0758,Maharashtra,Nashik,Village_43,CR,1.35,1.29,67.0,Title Issued,1.0,0.0,72.69,3.0,19.968915,73.693933,Rejected,4.44
FRA0759,Madhya Pradesh,Dindori,Village_6,CFR,5.6,5.6,22.0,Gram Sabha,0.0,0.0,72.14,0.0,23.039624,81.040709,Rejected,0.0
FRA0760,Odisha,Koraput,Village_11,IFR,2.09,1.89,26.0,DLC,0.0,1.0,48.14,1.0,18.770849,82.767634,Rejected,9.57
FRA0761,Odisha,Mayurbhanj,Village_17,CFR,3.68,3.55,48.0,Title Issued,0.0,0.0,25.08,1.0,21.870334,86.853051,Pending,3.53
FRA0762,Jharkhand,Ranchi,Village_7,CFR,2.82,2.75,83.0,SDLC,1.0,1.0,37.26,2.0,23.413269,85.455159,Rejected,2.48
FRA0763,Chhattisgarh,Kanker,Village_6,CR,6.66,5.97,171.0,SDLC,1.0,0.0,85.57,0.0,20.230786,81.344284,Rejected,10.36
FRA0764,Madhya Pradesh,Balaghat,Village_84,CR,6.06,5.58,46.0,SDLC,1.0,1.0,26.18,2.0,21.823507,80.204418,Approved,7.92
FRA0765,Jharkhand,Ranchi,Village_32,CR,7.84,7.97,114.0,Gram Sabha,1.0,0.0,40.17,3.0,23.261295,85.25601,Rejected,1.66
FRA0766,Madhya Pradesh,Mandla,Village_38,CR,9.37,8.96,117.0,SDLC,1.0,1.0,14.62,0.0,22.629486,80.343589,Pending,4.38
FRA0767,Chhattisgarh,Kanker,Village_6,IFR,6.94,6.08,179.0,Gram Sabha,0.0,0.0,41.64,2.0,20.362262,81.578051,Rejected,12.39
FRA0768,Madhya Pradesh,Mandla,Village_65,IFR,5.63,5.0,178.0,Gram Sabha,1.0,1.0,13.63,2.0,22.721255,80.282618,Rejected,11.19
FRA0769,Jharkhand,Ranchi,Village_66,CR,7.87,7.29,165.0,SDLC,1.0,1.0,13.54,3.0,23.467183,85.220177,Rejected,7.37
FRA0770,Madhya Pradesh,Balaghat,Village_44,CR,8.96,7.92,100.0,SDLC,0.0,0.0,65.38,2.0,21.901898,80.31012,Rejected,11.61
FRA0771,Maharashtra,Gadchiroli,Village_52,IFR,5.59,4.99,94.0,Gram Sabha,0.0,0.0,75.92,2.0,20.15036,80.075929,Approved,10.73
FRA0772,Jharkhand,Simdega,Village_82,IFR,3.98,3.49,156.0,DLC,1.0,1.0,5.84,2.0,22.59633,84.467423,Pending,12.31
FRA0773,Chhattisgarh,Bastar,Village_7,CR,3.25,3.0,40.0,DLC,1.0,0.0,38.77,3.0,19.053536,82.070752,Rejected,7.69
FRA0774,Jharkhand,Simdega,Village_64,IFR,2.79,2.57,57.0,Gram Sabha,1.0,1.0,89.6,3.0,22.753718,84.641874,Rejected,7.89
FRA0775,Maharashtra,Nashik,Village_82,CFR,4.12,3.64,89.0,Gram Sabha,0.0,1.0,80.98,1.0,19.990539,73.665254,Pending,11.65
FRA0776,Maharashtra,Gadchiroli,Village_100,IFR,8.11,8.11,21.0,Gram Sabha,0.0,0.0,24.9,3.0,20.290258,79.977372,Rejected,0.0
FRA0777,Chhattisgarh,Kanker,Village_98,IFR,9.5,9.4,86.0,DLC,0.0,0.0,38.44,1.0,20.39498,81.601129,Pending,1.05
FRA0778,Maharashtra,Nashik,Village_21,CFR,5.86,5.56,135.0,Gram Sabha,1.0,1.0,25.0,2.0,19.989391,73.898164,Approved,5.12
FRA0779,Maharashtra,Gadchiroli,Village_4,IFR,1.24,1.15,48.0,Title Issued,0.0,0.0,42.92,0.0,20.141691,79.864023,Rejected,7.26
FRA0780,Maharashtra,Nandurbar,Village_63,CFR,3.3,2.81,99.0,Gram Sabha,0.0,1.0,16.28,1.0,21.438926,74.25456,Rejected,14.85
FRA0781,Madhya Pradesh,Dindori,Village_89,IFR,2.98,3.02,132.0,DLC,1.0,1.0,40.63,3.0,22.948155,80.978743,Approved,1.34
FRA0782,Odisha,Keonjhar,Village_51,CR,3.47,2.99,21.0,Title Issued,1.0,1.0,8.71,1.0,21.535488,85.455975,Pending,13.83
FRA0783,Odisha,Mayurbhanj,Village_3,CR,4.99,4.52,86.0,Gram Sabha,0.0,1.0,31.41,2.0,21.922481,86.854171,Rejected,9.42
FRA0784,Odisha,Mayurbhanj,Village_51,IFR,7.15,7.02,170.0,SDLC,1.0,0.0,27.1,0.0,21.924001,86.817824,Rejected,1.82
FRA0785,Maharashtra,Nandurbar,Village_67,IFR,3.49,3.6,101.0,Gram Sabha,0.0,1.0,71.36,0.0,21.303455,74.187127,Rejected,3.15
FRA0786,Jharkhand,Ranchi,Village_62,IFR,9.27,9.66,154.0,Title Issued,1.0,1.0,1.19,1.0,23.236387,85.331798,Rejected,4.21
FRA0787,Chhattisgarh,Kanker,Village_58,CFR,2.43,2.11,28.0,Title Issued,1.0,0.0,33.54,1.0,20.318936,81.469095,Approved,13.17
FRA0788,Jharkhand,Ranchi,Village_21,CR,5.45,5.63,25.0,DLC,1.0,0.0,7.01,1.0,23.209564,85.16614,Approved,3.3
FRA0789,Odisha,Koraput,Village_20,IFR,5.35,5.45,179.0,Title Issued,1.0,0.0,66.28,2.0,18.804225,82.789636,Approved,1.87
FRA0790,Chhattisgarh,Surguja,Village_76,CR,1.84,1.91,90.0,Gram Sabha,0.0,1.0,27.51,1.0,22.83384,83.302241,Pending,3.8
FRA0791,Maharashtra,Gadchiroli,Village_95,CR,6.91,6.86,124.0,Gram Sabha,0.0,0.0,35.16,2.0,20.038479,80.080596,Pending,0.72
FRA0792,Maharashtra,Nashik,Village_66,CFR,6.46,6.56,56.0,Gram Sabha,0.0,0.0,16.47,2.0,19.898539,73.793818,Rejected,1.55
FRA0793,Chhattisgarh,Kanker,Village_26,CR,4.72,4.68,158.0,SDLC,0.0,1.0,46.62,1.0,20.144105,81.371379,Pending,0.85
FRA0794,Chhattisgarh,Kanker,Village_15,CFR,8.71,7.57,64.0,DLC,1.0,0.0,15.66,0.0,20.17399,81.515311,Pending,13.09
FRA0795,Jharkhand,Gumla,Village_91,CR,9.09,8.41,106.0,DLC,1.0,1.0,32.97,3.0,23.103212,84.541155,Rejected,7.48
FRA0796,Jharkhand,Simdega,Village_61,CFR,6.28,5.78,51.0,DLC,1.0,0.0,25.66,3.0,22.486988,84.505558,Approved,7.96
FRA0797,Chhattisgarh,Kanker,Village_95,CFR,1.6,1.51,136.0,Gram Sabha,0.0,1.0,9.04,3.0,20.374207,81.454884,Rejected,5.63
FRA0798,Madhya Pradesh,Balaghat,Village_80,CFR,3.95,4.1,42.0,Gram Sabha,0.0,1.0,69.31,2.0,21.652028,80.144011,Rejected,3.8
FRA0799,Chhattisgarh,Surguja,Village_59,CR,5.85,5.44,91.0,Title Issued,1.0,0.0,79.27,0.0,22.772757,83.272831,Approved,7.01
FRA0800,Jharkhand,Simdega,Village_69,IFR,7.38,6.33,137.0,SDLC,0.0,0.0,21.44,2.0,22.710222,84.414242,Approved,14.23
FRA0801,Chhattisgarh,Kanker,Village_42,IFR,9.52,9.53,167.0,Gram Sabha,1.0,0.0,6.69,0.0,20.24881,81.34738,Pending,0.11
FRA0802,Odisha,Mayurbhanj,Village_73,CR,9.26,9.48,68.0,DLC,0.0,1.0,15.96,3.0,22.012799,86.853494,Approved,2.38
FRA0803,Maharashtra,Gadchiroli,Village_14,CFR,2.87,2.99,57.0,Gram Sabha,1.0,0.0,0.1,0.0,20.079456,80.076625,Rejected,4.18
FRA0804,Madhya Pradesh,Mandla,Village_45,CFR,5.85,5.5,49.0,Gram Sabha,1.0,0.0,68.56,1.0,22.643404,80.475687,Rejected,5.98
FRA0805,Jharkhand,Ranchi,Village_22,IFR,1.07,1.0,69.0,SDLC,1.0,0.0,72.61,1.0,23.231288,85.308262,Rejected,6.54
FRA0806,Chhattisgarh,Surguja,Village_50,CR,2.23,2.22,129.0,Gram Sabha,1.0,1.0,3.85,0.0,22.909393,83.108239,Approved,0.45
FRA0807,Chhattisgarh,Bastar,Village_91,CR,2.68,2.76,174.0,DLC,0.0,0.0,80.5,3.0,18.96984,82.057595,Approved,2.99
FRA0808,Madhya Pradesh,Mandla,Village_96,CFR,7.14,7.22,141.0,Gram Sabha,0.0,0.0,56.97,0.0,22.547563,80.37291,Rejected,1.12
FRA0809,Odisha,Koraput,Village_11,CFR,8.48,8.62,25.0,DLC,0.0,0.0,72.04,1.0,18.871804,82.713577,Approved,1.65
FRA0810,Jharkhand,Gumla,Village_84,IFR,1.55,1.32,77.0,Title Issued,1.0,1.0,4.36,2.0,23.096043,84.403355,Approved,14.84
FRA0811,Odisha,Koraput,Village_39,CFR,8.95,8.2,28.0,Gram Sabha,1.0,1.0,89.09,0.0,18.850319,82.686148,Pending,8.38
FRA0812,Maharashtra,Gadchiroli,Village_12,CFR,6.12,5.42,98.0,Gram Sabha,0.0,0.0,3.77,0.0,20.079301,79.951952,Pending,11.44
FRA0813,Maharashtra,Nashik,Village_90,IFR,6.79,6.27,28.0,Gram Sabha,0.0,1.0,17.6,1.0,20.092364,73.822554,Approved,7.66
FRA0814,Odisha,Koraput,Village_55,IFR,5.9,6.01,135.0,DLC,1.0,1.0,5.32,3.0,18.820818,82.830193,Rejected,1.86
FRA0815,Chhattisgarh,Kanker,Village_98,CR,6.58,6.26,147.0,DLC,1.0,0.0,16.46,1.0,20.39873,81.39873,Approved,4.86
FRA0816,Jharkhand,Gumla,Village_38,IFR,4.89,5.0,44.0,Title Issued,0.0,1.0,52.66,0.0,23.039551,84.40322,Rejected,2.25
FRA0817,Chhattisgarh,Bastar,Village_28,CFR,3.0,2.59,178.0,Gram Sabha,0.0,0.0,0.47,2.0,19.139846,82.007699,Approved,13.67
FRA0818,Odisha,Mayurbhanj,Village_38,CFR,6.78,5.77,177.0,Title Issued,1.0,0.0,1.58,2.0,22.026952,86.635724,Pending,14.9
FRA0819,Chhattisgarh,Bastar,Village_35,CFR,7.55,6.98,25.0,Title Issued,1.0,1.0,12.14,0.0,19.021656,81.839095,Rejected,7.55
FRA0820,Odisha,Keonjhar,Village_47,IFR,7.0,6.53,42.0,DLC,0.0,0.0,63.0,1.0,21.67294,85.531433,Pending,6.71
FRA0821,Odisha,Koraput,Village_22,CFR,7.99,7.31,109.0,Title Issued,0.0,0.0,72.96,3.0,18.691913,82.831065,Pending,8.51
FRA0822,Madhya Pradesh,Balaghat,Village_74,CR,8.95,9.35,46.0,Title Issued,1.0,1.0,60.56,0.0,21.78401,80.160284,Pending,4.47
FRA0823,Jharkhand,Gumla,Village_62,CR,8.45,8.52,91.0,DLC,0.0,1.0,56.08,1.0,23.127505,84.445249,Pending,0.83
FRA0824,Jharkhand,Ranchi,Village_77,CFR,9.14,8.42,55.0,Gram Sabha,0.0,0.0,62.2,0.0,23.3581,85.356485,Approved,7.88
FRA0825,Odisha,Mayurbhanj,Village_69,CR,5.84,5.76,98.0,DLC,1.0,0.0,40.14,1.0,21.924628,86.759004,Pending,1.37
FRA0826,Odisha,Koraput,Village_28,CFR,4.9,4.52,45.0,Title Issued,0.0,1.0,35.44,0.0,18.689037,82.564754,Rejected,7.76
FRA0827,Odisha,Koraput,Village_83,CFR,6.28,5.76,179.0,Title Issued,1.0,0.0,13.08,3.0,18.77767,82.682917,Approved,8.28
FRA0828,Jharkhand,Gumla,Village_55,IFR,4.3,4.13,41.0,Gram Sabha,0.0,0.0,78.52,0.0,22.918764,84.502347,Rejected,3.95
FRA0829,Jharkhand,Simdega,Village_10,CFR,8.72,8.05,173.0,SDLC,0.0,1.0,74.79,2.0,22.580681,84.511775,Pending,7.68
FRA0830,Jharkhand,Simdega,Village_49,CR,1.62,1.42,98.0,SDLC,0.0,1.0,55.79,1.0,22.590384,84.516152,Approved,12.35
FRA0831,Maharashtra,Gadchiroli,Village_66,IFR,2.43,2.3,118.0,Gram Sabha,0.0,0.0,80.78,1.0,20.246871,79.883589,Rejected,5.35
FRA0832,Madhya Pradesh,Dindori,Village_10,IFR,5.9,6.13,52.0,Title Issued,0.0,1.0,48.41,0.0,22.799659,81.064048,Rejected,3.9
FRA0833,Odisha,Koraput,Village_10,CFR,5.5,4.95,66.0,SDLC,1.0,0.0,72.94,1.0,18.744907,82.76803,Approved,10.0
FRA0834,Chhattisgarh,Bastar,Village_22,IFR,9.4,9.14,71.0,Title Issued,1.0,0.0,81.47,0.0,19.169295,81.825039,Approved,2.77
FRA0835,Madhya Pradesh,Mandla,Village_47,IFR,5.6,5.84,123.0,DLC,1.0,0.0,13.58,2.0,22.659443,80.35666,Pending,4.29
FRA0836,Chhattisgarh,Bastar,Village_5,IFR,6.51,5.75,164.0,Gram Sabha,0.0,1.0,27.39,2.0,18.987845,81.900058,Rejected,11.67
FRA0837,Jharkhand,Ranchi,Village_66,CR,7.59,7.81,75.0,Gram Sabha,1.0,1.0,65.97,2.0,23.4392,85.407954,Pending,2.9
FRA0838,Maharashtra,Nashik,Village_62,CFR,3.76,3.23,116.0,Gram Sabha,1.0,0.0,6.36,1.0,20.006269,73.747147,Pending,14.1
FRA0839,Madhya Pradesh,Mandla,Village_43,CFR,5.94,5.06,108.0,SDLC,1.0,1.0,85.94,0.0,22.563689,80.297169,Approved,14.81
FRA0840,Chhattisgarh,Kanker,Village_34,CR,5.85,5.93,163.0,Title Issued,1.0,1.0,68.12,0.0,20.361963,81.359895,Approved,1.37
FRA0841,Chhattisgarh,Surguja,Village_7,CFR,9.38,9.06,89.0,Gram Sabha,1.0,1.0,58.66,3.0,22.811079,83.138477,Rejected,3.41
FRA0842,Madhya Pradesh,Mandla,Village_99,IFR,1.96,1.99,144.0,Title Issued,1.0,0.0,16.56,0.0,22.491503,80.336228,Pending,1.53
FRA0843,Jharkhand,Simdega,Village_22,CR,8.81,8.67,23.0,DLC,1.0,1.0,30.59,2.0,22.517862,84.595254,Approved,1.59
FRA0844,Maharashtra,Nandurbar,Village_58,IFR,2.64,2.27,105.0,SDLC,0.0,0.0,2.43,3.0,21.308321,74.122004,Rejected,14.02
FRA0845,Maharashtra,Gadchiroli,Village_60,CR,4.69,4.77,87.0,DLC,0.0,1.0,61.44,1.0,20.041037,79.855324,Approved,1.71
FRA0846,Jharkhand,Ranchi,Village_4,CFR,8.01,8.13,51.0,DLC,1.0,1.0,17.49,3.0,23.471779,85.222283,Approved,1.5
FRA0847,Chhattisgarh,Bastar,Village_9,CR,5.17,5.22,142.0,DLC,0.0,1.0,39.01,1.0,19.228289,82.010358,Approved,0.97
FRA0848,Chhattisgarh,Bastar,Village_20,CFR,7.18,7.11,174.0,DLC,1.0,1.0,19.78,2.0,18.981414,81.817117,Rejected,0.97
FRA0849,Odisha,Koraput,Village_83,CR,8.15,8.54,51.0,Gram Sabha,1.0,0.0,87.92,1.0,18.876515,82.809906,Rejected,4.79
FRA0850,Odisha,Keonjhar,Village_27,IFR,8.72,8.4,125.0,Title Issued,1.0,1.0,81.6,2.0,21.564614,85.605509,Approved,3.67
FRA0851,Madhya Pradesh,Dindori,Village_93,CFR,4.62,4.35,55.0,Title Issued,0.0,0.0,37.74,3.0,22.804535,81.217528,Rejected,5.84
FRA0852,Madhya Pradesh,Mandla,Village_81,IFR,2.18,1.88,87.0,Title Issued,0.0,1.0,3.44,0.0,22.492772,80.457686,Pending,13.76
FRA0853,Chhattisgarh,Kanker,Village_61,CR,8.9,8.29,42.0,SDLC,1.0,0.0,68.43,2.0,20.317559,81.470324,Pending,6.85
FRA0854,Maharashtra,Nandurbar,Village_47,CR,2.64,2.25,121.0,Gram Sabha,0.0,0.0,2.63,1.0,21.40255,74.300835,Rejected,14.77
FRA0855,Odisha,Mayurbhanj,Village_21,IFR,4.36,4.09,64.0,Title Issued,1.0,0.0,25.81,1.0,21.976824,86.854042,Rejected,6.19
FRA0856,Maharashtra,Gadchiroli,Village_41,IFR,7.66,7.65,23.0,DLC,0.0,1.0,46.46,1.0,20.162806,79.894476,Rejected,0.13
FRA0857,Madhya Pradesh,Balaghat,Village_1,CFR,6.92,6.81,161.0,DLC,0.0,1.0,27.16,0.0,21.713396,80.126755,Approved,1.59
FRA0858,Madhya Pradesh,Balaghat,Village_96,CFR,5.64,5.64,100.0,DLC,0.0,1.0,83.77,2.0,21.736506,80.082396,Pending,0.0
FRA0859,Madhya Pradesh,Balaghat,Village_23,CR,4.68,4.76,152.0,DLC,0.0,1.0,20.95,1.0,21.930261,80.229361,Pending,1.71
FRA0860,Madhya Pradesh,Dindori,Village_60,CFR,3.78,3.47,164.0,Title Issued,1.0,0.0,29.53,3.0,22.855671,81.166899,Pending,8.2
FRA0861,Odisha,Mayurbhanj,Village_4,CR,1.38,1.25,179.0,Gram Sabha,1.0,0.0,5.96,0.0,21.902954,86.703027,Rejected,9.42
FRA0862,Jharkhand,Ranchi,Village_41,CR,8.25,7.14,20.0,Gram Sabha,1.0,0.0,26.79,2.0,23.298804,85.370621,Approved,13.45
FRA0863,Odisha,Keonjhar,Village_9,CR,4.22,3.86,124.0,DLC,1.0,0.0,54.63,3.0,21.659858,85.501208,Rejected,8.53
